device,ecommerce,event_name,event_previous_timestamp,event_timestamp,geo,items,traffic_source,user_first_touch_timestamp,user_id
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1593877984226956,1593878137620552,"{""city"":""Trenton"",""state"":""NJ""}",[],direct,1593877984226956,UA000000107371261
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1593878970914321,1593878990241085,"{""city"":""Moscow"",""state"":""ID""}",[],instagram,1593878970914321,UA000000107380132
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1593877851199949,1593877882335230,"{""city"":""Detroit"",""state"":""MI""}","[{""coupon"":null,""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1195,""price_in_usd"":1195,""quantity"":1}]",youtube,1593877461218849,UA000000107366543
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",press,1593877515603830,1593877521537721,"{""city"":""Hayward"",""state"":""CA""}",[],direct,1593877515603830,UA000000107367073
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593877079313234,"{""city"":""Hurricane"",""state"":""UT""}",[],email,1593877079313234,UA000000107363029
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",press,1593878037981750,1593878060116574,"{""city"":""Franklin Town"",""state"":""MA""}",[],google,1593878037981750,UA000000107371755
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593876520612074,"{""city"":""Beeville"",""state"":""TX""}",[],google,1593876520612074,UA000000107358163
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1593878005664070,1593878063167088,"{""city"":""Temecula"",""state"":""CA""}","[{""coupon"":null,""item_id"":""P_FOAM_K"",""item_name"":""King Foam Pillow"",""item_revenue_in_usd"":79,""price_in_usd"":79,""quantity"":1}]",google,1593877574984206,UA000000107367629
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",premium,1593876535823885,1593876636335225,"{""city"":""Miami Gardens"",""state"":""FL""}",[],google,1593876535823885,UA000000107358299
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1593878817421190,1593878902626089,"{""city"":""Montgomery"",""state"":""AL""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",google,1593878817421190,UA000000107378772
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878502711396,"{""city"":""San Antonio"",""state"":""TX""}",[],email,1593878502711396,UA000000107375960
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877928886813,"{""city"":""High Point"",""state"":""NC""}",[],direct,1593877928886813,UA000000107370790
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1593877202000286,1593877672873048,"{""city"":""St. Louis"",""state"":""MO""}","[{""coupon"":null,""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":945,""price_in_usd"":945,""quantity"":1}]",facebook,1593877202000286,UA000000107364146
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593878177209680,"{""city"":""Chicago"",""state"":""IL""}",[],direct,1593878177209680,UA000000107373003
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",press,1593876459278478,1593876474384522,"{""city"":""Grants Pass"",""state"":""OR""}",[],email,1593876459278478,UA000000107357634
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878753857622,"{""city"":""Parsons"",""state"":""KS""}",[],youtube,1593878753857622,UA000000107378204
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876740360036,"{""city"":""Corona"",""state"":""CA""}",[],google,1593876740360036,UA000000107360019
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876980823463,"{""city"":""Seattle"",""state"":""WA""}",[],youtube,1593876980823463,UA000000107362132
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876756887803,"{""city"":""Sacramento"",""state"":""CA""}",[],instagram,1593876756887803,UA000000107360149
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593877302755243,"{""city"":""Mobile"",""state"":""AL""}",[],direct,1593877302755243,UA000000107365087
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",delivery,1593877972970704,1593878061664280,"{""city"":""Runaway Bay"",""state"":""TX""}",[],google,1593877941466338,UA000000107370897
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1593877794593554,1593878206879066,"{""city"":""Lincoln"",""state"":""NE""}","[{""coupon"":null,""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1195,""price_in_usd"":1195,""quantity"":1}]",google,1593877221380744,UA000000107364350
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593879176619887,"{""city"":""Pell City"",""state"":""AL""}",[],instagram,1593879176619887,UA000000107382069
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878846171146,"{""city"":""New York"",""state"":""NY""}",[],google,1593878846171146,UA000000107379038
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",press,1593878421158802,1593879137527938,"{""city"":""Cambridge"",""state"":""MA""}",[],google,1593878421158802,UA000000107375233
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593879283414665,"{""city"":""Los Angeles"",""state"":""CA""}",[],facebook,1593879283414665,UA000000107383079
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593876722901288,"{""city"":""Albany"",""state"":""NY""}",[],facebook,1593876722901288,UA000000107359883
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",press,1593877983087610,1593878085538577,"{""city"":""New York"",""state"":""NY""}",[],facebook,1593877983087610,UA000000107371248
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",cart,1593878774851040,1593878976824993,"{""city"":""Hollywood"",""state"":""FL""}","[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]",facebook,1593878564314485,UA000000107376521
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877951294720,"{""city"":""San Diego"",""state"":""CA""}",[],facebook,1593877951294720,UA000000107370966
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876776712128,"{""city"":""Westerville"",""state"":""OH""}",[],google,1593876776712128,UA000000107360334
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593878012623888,"{""city"":""Indianapolis"",""state"":""IN""}",[],facebook,1593878012623888,UA000000107371533
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",delivery,1593878121967825,1593878209570412,"{""city"":""North Richland Hills"",""state"":""TX""}",[],email,1593878121967825,UA000000107372520
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876811403289,"{""city"":""Meridian"",""state"":""MS""}",[],direct,1593876811403289,UA000000107360652
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878051518767,"{""city"":""Boston"",""state"":""MA""}",[],instagram,1593878051518767,UA000000107371876
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877339063167,"{""city"":""Springfield"",""state"":""IL""}",[],google,1593877339063167,UA000000107365408
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877718034511,"{""city"":""Houston"",""state"":""TX""}",[],google,1593877718034511,UA000000107368927
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877483896790,"{""city"":""Birmingham"",""state"":""AL""}",[],facebook,1593877483896790,UA000000107366773
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",shipping_info,1593878092238995,1593878437022883,"{""city"":""Chula Vista"",""state"":""CA""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",facebook,1593877214204915,UA000000107364269
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593877092497201,"{""city"":""Brigham City"",""state"":""UT""}",[],google,1593877092497201,UA000000107363147
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1593878179154198,1593878219370776,"{""city"":""Moscow"",""state"":""ID""}",[],google,1593878179154198,UA000000107373025
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1593876501911586,1593876553938423,"{""city"":""Houston"",""state"":""TX""}",[],youtube,1593876465274235,UA000000107357680
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593877487415447,"{""city"":""Austin"",""state"":""TX""}",[],google,1593877487415447,UA000000107366804
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878879920549,"{""city"":""McAllen"",""state"":""TX""}",[],google,1593878879920549,UA000000107379337
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",cc_info,1593878693268995,1593878715378194,"{""city"":""Austin"",""state"":""TX""}","[{""coupon"":null,""item_id"":""P_FOAM_S"",""item_name"":""Standard Foam Pillow"",""item_revenue_in_usd"":59,""price_in_usd"":59,""quantity"":1}]",google,1593876450277154,UA000000107357549
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878462347458,"{""city"":""Chandler"",""state"":""AZ""}",[],instagram,1593878462347458,UA000000107375595
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878573149779,"{""city"":""Battlefield"",""state"":""MO""}",[],facebook,1593878573149779,UA000000107376612
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1593877113922730,1593877197038206,"{""city"":""New York"",""state"":""NY""}",[],instagram,1593877113922730,UA000000107363338
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593878707369552,"{""city"":""Chicago"",""state"":""IL""}",[],instagram,1593878707369552,UA000000107377799
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1593878768869341,1593878855446810,"{""city"":""Algood"",""state"":""TN""}","[{""coupon"":null,""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1195,""price_in_usd"":1195,""quantity"":1}]",google,1593878768869341,UA000000107378337
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",premium,1593879050826650,1593879202987476,"{""city"":""New York"",""state"":""NY""}",[],youtube,1593879050826650,UA000000107380898
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878735289286,"{""city"":""Orem"",""state"":""UT""}",[],google,1593878735289286,UA000000107378035
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876766517836,"{""city"":""San Diego"",""state"":""CA""}",[],direct,1593876766517836,UA000000107360245
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877447706980,"{""city"":""Fullerton"",""state"":""CA""}",[],google,1593877447706980,UA000000107366410
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1593877680449733,1593877957508949,"{""city"":""South El Monte"",""state"":""CA""}",[],instagram,1593877680449733,UA000000107368578
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593879191609092,"{""city"":""Philadelphia"",""state"":""PA""}",[],direct,1593879191609092,UA000000107382199
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878736201838,"{""city"":""Donaldsonville"",""state"":""LA""}",[],direct,1593878736201838,UA000000107378041
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876691765497,"{""city"":""Frederick"",""state"":""MD""}",[],email,1593876691765497,UA000000107359607
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",reviews,1593877191199843,1593877883394024,"{""city"":""Phoenix"",""state"":""AZ""}",[],facebook,1593877191199843,UA000000107364043
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593877174625149,"{""city"":""Homedale"",""state"":""ID""}",[],facebook,1593877174625149,UA000000107363897
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878784275218,"{""city"":""Menifee"",""state"":""CA""}",[],direct,1593878784275218,UA000000107378461
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878942493969,"{""city"":""New York"",""state"":""NY""}",[],google,1593878942493969,UA000000107379873
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878703141351,"{""city"":""Saratoga Springs"",""state"":""UT""}",[],google,1593878703141351,UA000000107377767
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",down,1593877645413298,1593879142644398,"{""city"":""Clinton"",""state"":""MS""}",[],facebook,1593877645413298,UA000000107368247
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593878125445671,"{""city"":""New York"",""state"":""NY""}",[],google,1593878125445671,UA000000107372548
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593878802590563,"{""city"":""Columbus"",""state"":""OH""}",[],direct,1593878802590563,UA000000107378625
